run_id,lr_value,mask_value,sweep_name,stage1_config,finetune_config,overlay_config,lr_path,mask_path
1e61z384,1.18e-05,0.22,jepa_pretrain_finetune,./config/week3/config_jepa_frozen_2drope_qkrms_student_healpix_2.yml,./config/config_jepa_finetuning.yml,./config/sweep_runs/pretrain_finetune_overlay_20260324_132414_01_1e61z384.yml,training_config.learning_rate_scheduling.lr_max,training_config.model_input.random_easy.masking_strategy_config.rate
jwc6htdt,1.09e-05,0.64,jepa_pretrain_finetune,./config/week3/config_jepa_frozen_2drope_qkrms_student_healpix_2.yml,./config/config_jepa_finetuning.yml,./config/sweep_runs/pretrain_finetune_overlay_20260324_132414_02_jwc6htdt.yml,training_config.learning_rate_scheduling.lr_max,training_config.model_input.random_easy.masking_strategy_config.rate
3eobq10e,3.49e-05,0.17,jepa_pretrain_finetune,./config/week3/config_jepa_frozen_2drope_qkrms_student_healpix_2.yml,./config/config_jepa_finetuning.yml,./config/sweep_runs/pretrain_finetune_overlay_20260324_132414_03_3eobq10e.yml,training_config.learning_rate_scheduling.lr_max,training_config.model_input.random_easy.masking_strategy_config.rate
04i886u1,1.09e-06,0.69,jepa_pretrain_finetune,./config/week3/config_jepa_frozen_2drope_qkrms_student_healpix_2.yml,./config/config_jepa_finetuning.yml,./config/sweep_runs/pretrain_finetune_overlay_20260324_132414_04_04i886u1.yml,training_config.learning_rate_scheduling.lr_max,training_config.model_input.random_easy.masking_strategy_config.rate
m0vfnbxx,1.58e-06,0.90,jepa_pretrain_finetune,./config/week3/config_jepa_frozen_2drope_qkrms_student_healpix_2.yml,./config/config_jepa_finetuning.yml,./config/sweep_runs/pretrain_finetune_overlay_20260324_132414_05_m0vfnbxx.yml,training_config.learning_rate_scheduling.lr_max,training_config.model_input.random_easy.masking_strategy_config.rate
23pyo0ji,9.62e-06,0.81,jepa_pretrain_finetune,./config/week3/config_jepa_frozen_2drope_qkrms_student_healpix_2.yml,./config/config_jepa_finetuning.yml,./config/sweep_runs/pretrain_finetune_overlay_20260324_132414_06_23pyo0ji.yml,training_config.learning_rate_scheduling.lr_max,training_config.model_input.random_easy.masking_strategy_config.rate
